TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
MNOV,91672,58468P20,2007-01-18,2023-12-29,1
MNRO,76750,61023610,1991-11-14,2023-12-29,1
MNTA,90233,60877T10,2004-07-15,2020-09-30,1
MO1I,89799,60902N10,2004-04-15,2006-06-01,1
MO1I,89799,60907Q10,2006-06-15,2016-06-24,1
MOFG,92593,59851110,2008-03-20,2023-12-29,1
MOHK,77496,60819010,1992-07-16,2023-12-29,1
MOHY,89781,60855R10,2003-08-14,2023-12-29,1
MONN,88668,61166W10,2000-11-16,2018-06-06,1
MOSC,90386,61945A10,2004-11-18,2011-05-24,1
MOSC,90386,61945C10,2011-06-16,2023-12-29,1
MPAA,80341,62007110,1996-01-18,2023-12-29,1
MPCS,,,2004-08-19,2007-04-18,6
MPCS,91937,59170810,2007-04-19,2013-04-30,1
MPCS,91937,87259010,2013-05-16,2023-12-29,1
MPET,89790,55909130,2001-10-18,2015-07-12,1
MPET,89790,55909160,2015-07-16,2017-02-09,1
MPET,89790,87968A10,2017-02-16,2023-12-29,1
MPWR,90455,60983910,2004-12-16,2023-12-29,1
MPXC,88895,56842710,2002-02-14,2023-12-29,1
MRA,85349,59000G10,1997-10-16,2000-07-09,1
MRA,85349,04335310,2000-07-20,2011-03-29,1
MRA,85349,59001K10,2011-04-14,2022-08-02,1
MRCX,90088,56624R10,2004-05-20,2023-12-29,1
MRH,89557,G6218510,2002-10-17,2015-07-31,1
MRLN,89913,57115710,2003-11-20,2021-12-31,1
MRON,90708,61770010,2005-05-19,2023-12-29,1
MRTN,75517,57307510,1986-09-25,2023-12-29,1
MRVL,88360,G5876H10,2000-08-17,2021-04-20,1
MRVL,88360,57387410,2021-05-20,2023-12-29,1
MS,69032,61744610,1986-03-21,1997-06-01,1
MSFB,91741,55352P10,2007-01-18,2015-07-15,1
MSFB,91741,55352L10,2015-07-17,2016-11-01,1
MSGN,93233,55826P10,2010-02-18,2015-09-30,1
MSGN,93233,55357310,2015-10-15,2021-07-08,1
MSHL,89935,57232230,2004-03-18,2010-03-30,1
MSHL,89935,57232240,2010-04-15,2012-07-01,1
MSHL,89935,55279B10,2012-07-19,2012-12-18,1
MSHL,89935,55279B20,2012-12-20,2023-04-16,1
MSHL,89935,55279B30,2023-04-20,2023-12-29,1
MSLI,79131,59803910,2001-11-15,2019-09-20,1
MSM,82777,55353010,1996-01-18,2023-12-29,1
MSON,77282,60487110,1997-04-17,2021-10-28,1
MSPG,83291,60268310,1996-04-18,2000-02-06,1
MSPG,83291,27032110,2000-02-17,2014-01-01,1
MSPG,83291,27033X10,2014-01-16,2017-02-24,1
MTD,85621,59268810,1997-11-14,2023-12-29,1
MTG1,76804,55284810,1991-09-19,2023-12-29,1
MTH,75342,61250210,1997-09-18,1998-09-16,1
MTH,75342,59001A10,1998-09-17,2023-12-29,1
MTN2,84588,91879Q10,1997-03-20,2023-12-29,1
MTR1,76279,57685310,1990-12-20,2023-12-29,1
MTX1,78015,60315810,1992-12-17,2023-12-29,1
MVSN,84624,55590410,1997-04-17,2008-05-04,1
MVSN,84624,55611C10,2008-05-15,2009-07-15,1
MVSN,84624,77937610,2009-07-16,2016-09-07,1
MVSN,84624,88870P10,2016-09-15,2020-05-29,1
MWAI,91234,62475810,2006-05-26,2023-12-29,1
MWIV,90867,55402X10,2005-08-18,2015-02-24,1
MWRK,78990,61990310,1993-05-20,2008-12-08,1
MWRK,78990,25065D10,2008-12-18,2019-09-17,1
MXB,92402,55354G10,2007-12-20,2023-12-29,1
MXLA,93289,57776J10,2010-04-15,2023-12-29,1
MYE,65365,62846410,1977-10-20,2023-12-29,1
MYGN,82508,62855J10,1995-11-16,2023-12-29,1
MYLN,69550,62853010,1983-08-18,2015-03-01,1
MYLN,69550,N5946510,2015-03-19,2020-11-16,1
MYLN,20057,92556V10,2020-11-19,2023-12-29,1
MYRR,92782,55405W10,2008-09-18,2023-12-29,1
NA25,89546,63886Q10,2004-04-15,2023-12-29,1
NABG,90540,63654U10,2005-02-17,2016-11-10,1
NANO,90377,63007710,1985-06-20,2019-10-27,1
NANO,90377,68334410,2019-11-14,2023-12-29,1
NARA,85741,63080P10,2001-07-19,2011-11-30,1
NARA,85741,07329510,2011-12-15,2016-07-31,1
NARA,85741,43940T10,2016-08-18,2023-12-29,1
NASB,90561,65715610,1996-08-15,1998-03-31,1
NASB,90561,62896810,1998-04-16,2014-09-18,1
NAT,85346,G6577310,2000-06-15,2023-12-29,1
NATH,78900,63234710,1993-07-15,2023-08-03,1
NATI,81501,63651810,1995-05-18,2023-10-10,1
NAWT,,,1989-06-15,1993-10-13,6
NAWT,79611,65720920,1993-10-14,1996-04-14,1
NAWT,79611,62458010,1996-04-18,2023-12-29,1
NBCP,85994,65291410,1998-05-14,2000-05-15,1
NBCP,85994,33582U10,2000-05-18,2003-01-20,1
NBCP,85994,33582V10,2003-02-20,2016-07-29,1
NBIX,83534,64125C10,1996-06-20,2023-12-29,1
NBN,75556,66390410,1998-10-15,2010-12-29,1
NBN,75556,66390420,2011-01-20,2019-05-15,1
NBN,75556,66405S10,2019-05-16,2023-12-29,1
NCBN,,,2003-06-19,2004-05-19,6
NCBN,91360,64353M10,2006-06-30,2014-07-27,1
NCBN,91360,81617L10,2014-08-14,2021-10-15,1
NCFC,89109,65878810,2002-05-16,2004-12-15,1
NCFC,89109,55457110,2004-12-16,2021-09-03,1
NCIT,90956,62886K10,2005-11-17,2017-08-15,1
NCMI,91822,63530910,2007-02-15,2023-08-03,1
NCMI,91822,63530920,2023-08-17,2023-12-29,1
NCR,19537,62886210,1976-01-15,1991-09-19,1
NCR,84372,62886E10,1997-01-16,2023-12-29,1
NCT,89548,65105M10,2002-10-17,2014-08-18,1
NCT,89548,65105M50,2014-09-18,2014-10-22,1
NCT,89548,65105M60,2014-11-20,2016-12-28,1
NCT,89548,26207710,2017-01-19,2022-12-30,1
NCT,,,2023-01-19,2023-12-31,6
NDAQ,,,2002-07-18,2002-11-13,6
NDAQ,90601,63110310,2005-02-10,2023-12-29,1
NDCO,90537,65504210,1986-09-18,2002-04-30,1
NDCO,90537,G6542210,2002-05-16,2009-03-26,1
NDCO,90537,H5833N10,2009-04-16,2013-11-19,1
NDCO,90537,G6543110,2013-12-19,2020-07-30,1
NDCO,,,2020-08-20,,6
NEO,82831,64091910,1999-03-18,2011-05-01,1
NEO,82831,45824V10,2011-05-19,2011-07-17,1
NEO,82831,45824V20,2011-08-18,2019-06-18,1
NEO,,,2019-06-20,2023-12-31,6
NEOG,75976,64049110,1990-01-18,2023-12-29,1
NEWS,91674,65251F10,2006-12-14,2017-12-22,1
NFBK,92443,66611L10,2007-11-15,2013-01-24,1
NFBK,92443,66611T10,2013-02-14,2023-12-29,1
NFLX,89393,64110L10,2002-08-15,2023-12-29,1
NFX,79915,65129010,1994-01-20,2019-02-13,1
NGL,79925,89592610,1994-04-14,1995-03-13,1
NGL,81594,62912110,1995-03-16,1998-07-06,1
NGL,81594,26816L10,1998-07-16,2000-02-01,1
NGL,90352,26816Q10,2000-02-17,2007-04-02,1
NGL,90352,26817G10,2007-04-19,2010-05-24,1
NGL,90352,26817G30,2010-06-17,2012-10-02,1
NGL,90352,26817R10,2012-10-18,2018-04-06,1
NGL,19825,26818M10,2020-09-17,2020-10-14,5
NHLC,81728,63888P40,2003-07-17,2012-07-13,1
NICF,85705,65373J20,2003-08-14,2023-08-16,1
NK,92497,64118Q10,2007-12-20,2016-11-07,1
NKSH,87505,63486510,2000-02-17,2023-12-29,1
NMX1,85706,67076P10,1997-12-01,2015-11-19,1
NMX1,85706,P7339810,2015-12-17,2017-04-05,1
NNBR,80343,62930510,1994-05-19,2000-06-08,1
NNBR,80343,62933710,2000-06-15,2023-12-29,1
NNI,89964,64031N10,2004-02-19,2023-12-29,1
NO2U,77488,66580910,2004-04-15,2023-12-29,1
NOI,84032,63707110,1996-12-19,2021-01-03,1
NOI,84032,62955J10,2021-01-14,2023-12-29,1
NOSH,80167,40521910,1995-10-19,2000-05-30,1
NOSH,80167,40521710,2000-06-15,2023-12-29,1
NOUT,90875,64107N20,2005-08-18,2023-12-29,1
NOVB,85996,66304M10,1999-08-19,2010-12-28,1
NOVB,85996,66304M20,2011-01-20,2014-10-03,1
NOVC,91279,66987B10,2006-05-10,2009-02-01,1
NOVC,91279,89354M10,2009-02-19,2014-10-30,1
NOVC,91279,69937430,2014-11-20,2023-09-20,1
NOX,82779,67000210,1996-11-14,2019-05-09,1
NOX,82779,67000240,2019-05-16,2023-12-29,1
NPIC,90440,64007910,2004-12-16,2022-07-05,1
NPO,89406,29355X10,2002-11-14,2023-12-29,1
NPSP,80560,62936P10,1994-09-15,2015-02-20,1
NRCI,85482,63737210,1997-11-20,2013-05-22,1
NRCI,85482,63737230,2013-06-20,2018-04-17,1
NRGE,90071,62937750,2004-03-25,2023-12-29,1
NRIM,76529,66676410,1992-12-17,2002-01-01,1
NRIM,76529,66676210,2002-01-17,2023-12-29,1
NSBC,84749,65249510,1997-10-16,2000-03-14,1
NSBC,84749,33646W10,2000-03-16,2017-10-19,1
NSC1,82196,24791610,1996-01-18,1996-03-13,1
NSC1,82196,24791620,1996-10-17,2020-07-29,1
NSC1,19752,24790A10,2020-11-19,2023-11-01,1
NSIT,81220,45765U10,1995-02-16,2023-12-29,1
NSR,90763,64126X20,2005-07-14,2017-08-07,1
NTAI,76961,62986520,1994-07-14,2014-04-21,1
NTAI,76961,G6390710,2014-05-15,2018-03-19,1
NTAP,82598,64120L10,1996-01-18,2008-03-25,1
NTAP,82598,64110D10,2008-04-17,2023-12-29,1
NTBY,,,1987-09-17,1991-05-15,6
NTBY,77415,62877810,1992-03-17,2023-12-29,1
NTCT,87179,64115T10,1999-09-16,2023-12-29,1
NTGE,89800,64111Q10,2003-08-14,2023-12-29,1
NTLS,91099,67020Q10,2006-02-16,2011-10-31,1
NTLS,91099,67020Q30,2011-11-17,2016-05-06,1
NTLS,,,2016-05-19,2018-12-31,6
NU06,88379,67069D10,2004-04-15,2019-03-07,1
NUMR,58692,67052710,1984-02-16,1989-10-19,1
NUMR,82541,67053A10,1994-07-14,2017-12-06,1
NUS,84172,67018T10,1997-01-16,2023-12-29,1
NUTR,85839,67060Y10,1998-02-20,2017-08-22,1
NVDA,86580,67066G10,1999-03-18,2023-12-29,1
NVMI,88181,M7516K10,2000-05-18,2023-12-29,1
NVSE,90188,67070410,2004-05-20,2023-08-31,1
NVTL,88807,66987M10,2001-01-18,2002-10-28,1
NVTL,88807,66987M60,2002-11-14,2016-11-08,1
NVTL,88807,45782B10,2016-11-17,2023-12-29,1
NWBT,89277,66737P10,2002-08-15,2007-06-27,1
NWBT,89277,66737P50,2007-07-19,2012-09-25,1
NWBT,89277,66737P60,2012-10-18,2016-12-16,1
NWCI,83152,64890410,1996-05-16,1999-08-23,1
NWCI,83152,64890420,1999-09-16,2001-09-27,1
NWCI,83152,64927110,2001-11-15,2003-10-19,1
NWCI,,,2003-11-20,2003-12-17,6
NWCI,83152,64927140,2003-12-18,2007-05-02,1
NWCI,83152,28257U10,2007-06-14,2014-11-04,1
NWFL,85883,66954910,2003-05-15,2009-12-18,1
NWPS,58406,66823110,1980-06-19,1998-05-06,1
NWPS,58406,66807410,1998-05-14,2003-09-12,1
NWPS,,,2003-09-18,2004-11-17,6
NWPS,90458,66807430,2004-11-18,2023-12-29,1
NWPX,82599,66774610,1996-01-18,2023-12-29,1
NWS,69593,65248770,1987-02-19,2003-11-19,1
NWS,,,2003-11-20,2004-09-15,6
NWS,69593,65248770,2004-09-16,2004-11-02,1
NWS,90442,65248E20,2004-11-18,2005-01-19,1
NWS,90441,65248E10,2005-01-20,2013-06-30,1
NWS,90441,90130A10,2013-07-18,2019-03-18,1
NWS/1,69593,65248770,2003-11-20,2004-09-15,1
NWS/1,90441,65248E10,2004-11-18,2005-01-19,1
NWS/1,90442,65248E20,2005-01-20,2013-06-30,1
NWS/1,90442,90130A20,2013-07-18,2019-03-18,1
NWSB,81095,66779410,1996-08-15,1998-02-17,1
NWSB,81095,66732810,1998-02-19,2009-12-17,1
NWSB,81095,66734010,2010-01-14,2023-12-29,1
NXB,92635,74761910,2008-05-15,2023-12-29,1
NXST,89916,65336K10,2004-01-15,2023-12-29,1
NXTM,90957,67072V10,2005-11-17,2019-02-21,1
NXUS,,,1994-12-15,1995-09-13,6
NXUS,80655,M7491910,1995-09-14,2001-04-03,1
NXUS,80655,M7491914,2001-04-19,2005-08-17,1
NXUS,80655,M7491915,2005-11-16,2006-02-20,1
NXUS,80655,M7946T10,2006-03-16,2019-10-02,1
NZRO,87261,64122R10,1999-11-18,2001-09-25,1
NZRO,87261,91126810,2001-10-18,2013-10-31,1
NZRO,87261,91126820,2013-11-14,2016-06-30,1
O,66667,67606510,1984-07-19,1995-10-18,1
O,67029,67606520,1995-10-19,2003-09-30,1
O,67029,46564M10,2003-10-16,2004-11-10,1
O,67029,46564T10,2004-11-18,2023-12-29,1
OABC,93234,68216R10,2010-04-15,2014-12-17,1
OASS,93420,67421510,2010-07-15,2020-10-09,1
OASS,,,2021-03-18,,6
OBIG,91600,G6774210,2006-11-16,2017-09-27,1
OCF,24811,69073410,1976-01-15,1986-11-05,1
OCF,24811,69073420,1987-01-15,1996-01-02,1
OCF,24811,69073F10,1996-01-18,2002-12-18,1
OCF,,,2004-06-17,2006-10-18,6
OCF,91531,69074210,2006-11-01,2023-12-29,1
OCFC,83774,67490410,1996-09-19,1999-09-13,1
OCFC,83774,67523410,1999-09-16,2023-12-29,1
OCWN,84007,67574610,1997-05-15,2006-05-14,1
OCWN,84007,67574630,2006-05-18,2020-08-13,1
OCWN,84007,67574660,2020-08-20,2023-12-29,1
ODEP,75573,67622010,1988-10-20,2020-06-30,1
ODEP,75573,88337F10,2020-07-16,2023-12-29,1
ODFL,77037,67958010,1991-12-19,2023-12-29,1
OEH,88495,G6774310,2000-09-14,2014-06-30,1
OEH,88495,G1154H10,2014-07-17,2019-04-16,1
OFIX,78756,N6748L10,1992-09-17,2018-07-31,1
OFIX,78756,68752M10,2018-08-16,2023-12-29,1
OFLX,90868,68209510,2006-01-19,2018-02-09,1
OH0A,83155,67771910,2004-04-15,2021-01-29,1
OI1,13661,69076810,1976-01-15,1987-03-23,1
OI1,77157,69076840,1992-02-20,2019-12-26,1
OI1,77157,67098H10,2020-01-16,2023-12-29,1
OIL1,78340,67551120,1984-04-19,1985-06-24,1
OIL1,,,1987-09-17,1988-07-13,6
OIL1,77735,59151K10,1992-05-19,2023-12-29,1
OIS,88897,67802610,2001-03-15,2023-12-29,1
OKSB,80007,84476710,1994-06-16,2017-10-19,1
OLBK,,,2003-04-17,2003-12-17,6
OLBK,89938,67984M10,2003-12-18,2019-11-22,1
OMCL,89110,68213N10,2001-10-18,2023-12-29,1
OME,85951,68210P10,1998-05-14,2017-12-19,1
OMER,93085,68214310,2009-10-15,2023-12-29,1
OMGC,92467,68628V30,2008-01-17,2023-12-29,1
OMGI,79724,67087210,1994-01-20,2015-10-27,1
OMN,87214,68212910,1999-10-14,2020-03-31,1
ONNN,88182,78388410,2000-06-15,2000-08-09,1
ONNN,88182,68218910,2000-08-17,2023-12-29,1
OPLK,88739,68375Q10,2000-12-14,2005-11-09,1
OPLK,88739,68375Q40,2005-11-17,2014-12-22,1
OPOF,88183,68019410,2001-11-15,2018-02-02,1
OPTK,78527,68389P10,1984-12-20,1992-11-08,1
OR0O,,,2004-04-15,2005-07-13,6
OR0O,91141,58501N10,2006-03-15,2016-09-27,1
OR0Q,,,2004-04-15,2004-07-14,6
OR0Q,92919,68738010,2009-04-28,2023-12-29,1
ORAT,90444,68668810,2004-11-18,2023-12-29,1
ORBC,91618,68555P10,2006-11-16,2021-08-31,1
ORBI,76139,68556410,1990-06-14,2015-02-09,1
ORBK,78527,M7525310,1994-12-15,2019-02-19,1
ORET,91965,68616410,2007-05-17,2016-07-11,1
ORET,91965,68616430,2016-07-14,2018-04-03,1
ORET,,,2018-04-19,2020-12-31,6
ORIT,91743,68632310,2007-02-15,2010-06-23,1
ORIT,91743,68633D10,2010-07-15,2019-11-29,1
ORLY,79103,68609110,1993-07-15,2010-12-29,1
ORLY,79103,67103H10,2011-01-20,2023-12-29,1
OSBC,79851,68027710,1995-04-20,2023-12-29,1
OSH,90487,67501P10,2005-10-20,2009-12-20,1
OSH,90487,67501R10,2010-01-14,2016-11-30,1
OSH,,,2016-12-15,2017-12-31,6
OSIR,91434,68827R10,2006-08-04,2018-12-31,1
OSIS,85488,67104410,1997-11-20,2023-12-29,1
OSTK,89394,69037010,2002-07-18,2023-12-29,1
OTEX,82833,68371510,1996-03-14,2023-12-29,1
OTL,86026,67572710,1998-06-18,2006-01-31,1
OTL,86026,45768S10,2006-02-16,2023-12-29,1
OTRK,,,1986-05-15,1986-07-16,6
OTRK,90756,68823920,1986-07-17,2023-12-29,1
OVTI,88458,68212810,2000-08-17,2016-01-27,1
OWW,92183,68557K10,2007-08-16,2015-09-16,1
OYOG,85567,67107410,1998-04-16,2012-09-30,1
OYOG,85567,37364X10,2012-10-18,2023-08-10,1
OZM,92405,67551U10,2007-11-15,2019-01-03,1
OZM,92405,67551U20,2019-01-17,2019-09-11,1
OZM,92405,81124610,2019-09-19,2023-11-16,1
OZRK,85198,06390410,1997-10-16,2018-07-15,1
OZRK,85198,06417N10,2018-07-19,2023-12-29,1
PAA1,81734,69790010,1998-03-19,2023-12-29,1
PANL,77610,91347P10,2000-07-20,2023-12-29,1
PANR,77236,69847710,2002-12-19,2020-10-25,1
PANR,77236,69291A10,2020-11-19,2023-12-29,1
PASA,86989,74833W10,1999-08-19,2003-08-05,1
PASA,86989,74833W20,2003-08-14,2012-06-04,1
PASA,86989,58514110,2012-06-14,2017-04-09,1
PASA,86989,58513U10,2017-04-20,2020-09-03,1
PAWN,76856,31942D10,1992-01-16,2016-09-01,1
PAWN,76856,33767D10,2016-09-15,2021-12-16,1
PAWN,76856,33768G10,2022-01-20,2023-12-29,1
PAX,92502,74347T10,2008-10-16,2009-11-16,1
PAX,92502,48939810,2009-11-19,2023-12-29,1
PAYV,90657,92342Y10,2005-05-19,2018-08-17,1
PBCP,86582,74383510,1999-02-18,2004-01-14,1
PBCP,86582,74383A10,2004-02-19,2005-06-29,1
PBCP,86582,74402810,2005-07-14,2013-10-31,1
PBCP,86582,85917A10,2013-11-14,2022-01-31,1
PBHI,90564,74112D10,2005-02-17,2023-12-29,1
PBIB,91472,73623310,2006-09-22,2016-12-18,1
PBIB,91472,73623320,2017-01-19,2018-06-18,1
PBIB,91472,53262L10,2018-07-19,2023-04-28,1
PBIP,90637,74431910,2005-07-14,2013-10-09,1
PBIP,90637,74431A10,2013-10-17,2022-06-30,1
PBLA,90603,74036710,2005-02-17,2011-06-19,1
PBLA,90603,74036740,2011-07-14,2023-12-29,1
PCBK,88367,69412V10,2000-06-01,2017-10-31,1
PCCC,85886,69318J10,1998-04-16,2023-12-29,1
PCLN,86783,74150310,1999-04-15,2003-06-15,1
PCLN,86783,74150340,2003-06-19,2018-02-26,1
PCLN,86783,09857L10,2018-03-15,2023-12-29,1
PCP1,89134,69831A10,2001-11-15,2002-04-07,1
PCP1,89134,29250510,2002-04-18,2020-01-26,1
PCP1,89134,69047Q10,2020-02-20,2023-12-29,1
PCQC,,,2007-01-18,2009-12-16,6
PCQC,93123,G2110710,2009-12-17,2018-03-21,1
PCQC,93123,G3934210,2018-04-19,2022-03-31,1
PCTI,87361,69325Q10,1999-11-18,2023-12-15,1
PCU,82800,84361110,1996-02-15,2005-10-20,1
PCU,82800,84265V10,2005-11-17,2023-12-29,1
PCYC,82513,71693310,1995-12-14,2015-05-22,1
PDCO,78034,70341210,1992-12-17,2004-06-30,1
PDCO,78034,70339510,2004-07-15,2023-12-29,1
PDFS,89044,69328210,2001-08-23,2023-12-29,1
PDLI,77292,74369L10,1992-04-16,2006-01-09,1
PDLI,77292,69329Y10,2006-01-19,2020-12-30,1
PDP,75241,70101610,1990-03-15,1991-02-19,1
PDP,75241,70101810,1991-03-14,1997-08-06,1
PDP,75241,72378710,1997-09-18,2023-12-29,1
PEAB,88991,70454910,2001-07-19,2015-09-30,1
PEAB,88991,70454920,2015-10-15,2016-04-13,1
PEAB,,,2016-04-14,2017-04-19,6
PEAB,16689,70455110,2017-04-20,2023-12-29,1
PEBK,90983,71021510,1999-02-18,1999-09-06,1
PEBK,90983,71057710,2000-02-17,2018-01-22,1
PEBO,78903,70978910,1995-08-17,2023-12-29,1
PEC,90792,72128310,2005-08-18,2014-12-22,1
PEDX,82272,70532410,1995-11-16,2009-01-01,1
PEDX,82272,58502B10,2009-01-15,2023-12-29,1
PEGA,83779,70557310,1996-08-15,2023-12-29,1
PENN,80563,70756910,1994-07-14,2023-12-29,1
PETM,79411,71676810,1993-10-14,2015-03-11,1
PETS,,,2003-10-16,2003-11-19,6
PETS,90012,71638210,2004-01-23,2023-12-29,1
PFBI,83547,74050M10,1996-07-18,2018-02-27,1
PFG2,89195,74251V10,2001-10-23,2001-11-14,5
PFG2,89371,69491520,2002-05-03,2010-09-08,1
PFG2,,,2010-09-16,2012-12-12,6
PFGA,89195,74251V10,2001-11-15,2023-12-29,1
PFS,89653,74386T10,2003-01-16,2023-12-29,1
PFSW,87510,71709810,2000-01-20,2008-06-01,1
PFSW,87510,71709820,2008-06-19,2023-10-23,1
PFTR,,,2005-12-15,2006-07-19,6
PFTR,91471,68372T10,2006-09-01,2012-12-16,1
PFTR,91471,68372T20,2012-12-20,2015-09-28,1
PFTR,91471,68372T30,2015-10-15,2017-09-20,1
PFTR,91471,00444P10,2017-10-19,2023-11-08,1
PGC,88820,70469910,2002-02-14,2023-12-29,1
PGMS,81173,86074Q10,1995-01-19,2017-05-03,1
PGMS,,,2017-05-18,2019-12-31,6
PGNX,85571,74318710,1998-01-15,2020-06-19,1
PGTI,91363,69336V10,2006-06-28,2023-12-29,1
PHCO,77526,71114810,1994-07-14,2005-04-20,1
PHCO,77526,75970E10,2005-05-19,2023-12-29,1
PHHC,90531,69332020,2005-03-17,2018-10-03,1
PJC,89968,72407810,2004-01-15,2023-12-29,1
PKBK,89573,70088610,2003-03-20,2005-05-31,1
PKBK,89573,70088510,2005-06-16,2018-01-24,1
PKG,87541,69515610,2000-02-17,2023-12-29,1
PL0K,,,2004-04-15,2005-01-19,6
PL0K,90710,72927310,2005-05-18,2023-12-29,1
PLCE,85390,16890510,1997-11-20,2023-12-29,1
PLCM,83405,73172K10,1996-06-20,2016-09-26,1
PLNR,80012,72690010,1994-02-17,2015-11-27,1
PLOW,93372,25960R10,2010-05-20,2023-12-29,1
PLPC,89141,74044410,2001-12-20,2018-12-31,1
PLT1,80185,72749310,1994-03-17,2022-08-26,1
PLXT,86840,69341710,1999-06-17,2014-08-11,1
PMBC,88368,69455210,2001-12-20,2021-10-18,1
PMC,92184,71714F10,2007-08-01,2017-12-07,1
PMDX,76672,74157A10,2003-11-20,2006-11-27,1
PMDX,76672,75049110,2006-12-14,2023-12-29,1
PMIS,83955,74058310,1996-11-14,1998-07-17,1
PMIS,,,2000-12-14,2002-12-18,6
PMIS,89655,62944520,2003-01-22,2023-07-19,1
PMTC,75912,69917310,1990-01-18,2006-02-27,1
PMTC,75912,69917320,2006-03-16,2013-01-27,1
PMTC,75912,69370C10,2013-02-14,2023-12-29,1
PMW,92602,71817210,2008-03-31,2023-12-29,1
PNFP,89395,72346Q10,2002-10-17,2023-12-29,1
PNX,89008,71902E10,2001-07-19,2012-08-12,1
PNX,89008,71902E60,2012-08-16,2016-06-20,1
PODD,92050,45784P10,2007-05-17,2023-12-29,1
POOL,82515,78402810,1995-11-16,2006-05-16,1
POOL,82515,73278L10,2006-05-18,2023-12-29,1
PORO,91204,73650884,2006-04-20,2023-12-29,1
POT1,75844,73755L10,1990-03-15,2018-01-01,1
POWI,85710,73927610,1998-01-15,2023-12-29,1
POZN,88740,73941U10,2000-11-16,2016-02-07,1
POZN,88740,03852X10,2016-02-18,2018-08-20,1
PPOI,,,2004-11-18,2007-01-17,6
PPOI,92132,73179V10,2007-06-28,2015-08-25,1
PRAA,89574,73640Q10,2002-11-14,2014-11-03,1
PRAA,89574,69354N10,2014-11-20,2023-12-29,1
PRCP,77868,71361F10,1993-01-14,2020-12-18,1
PRGO,77182,71429010,1992-04-16,2013-12-18,1
PRGO,77182,G9782210,2013-12-19,2023-12-29,1
PRGP,92224,69913R30,2007-08-16,2012-11-05,1
PRGP,92224,69913R40,2014-02-20,2016-02-29,1
PRGP,,,2016-06-16,2017-12-31,6
PRGS,76752,74331210,1991-09-19,2023-12-29,1
PRGX,83304,74316810,1996-05-16,2002-01-24,1
PRGX,83304,69357C10,2002-02-14,2006-08-13,1
PRGX,83304,69357C50,2006-08-17,2021-03-03,1
PRMC,93330,74164M10,2010-04-15,2023-12-29,1
PRNT,91419,71646K10,2006-09-14,2009-07-13,1
PRNT,91419,55973B10,2009-07-16,2015-11-10,1
PRNT,,,2015-11-19,2019-12-31,6
PRNW,,,2003-11-20,2007-09-19,6
PRNW,92282,74269U10,2007-09-20,2011-02-06,1
PRNW,92282,74269U20,2011-02-17,2015-06-04,1
PROH,92143,74346Y10,2007-07-19,2023-12-29,1
PRSC,89824,74381510,2003-09-18,2021-01-06,1
PRSC,89824,60783X10,2021-01-14,2023-12-29,1
PRSP,86432,74360610,1998-12-17,2023-12-29,1
PRTF,87086,71375U10,2003-11-20,2023-12-29,1
PRTH,88259,70211Y10,2000-07-20,2002-10-31,1
PRTH,89572,70212E10,2002-11-14,2003-12-07,1
PRTH,89572,15721010,2003-12-18,2023-12-29,1
PRU,89258,74432010,2002-01-17,2023-12-29,1
PRUD,82303,74435W10,1995-11-16,1996-05-27,1
PRUD,82303,29980810,1996-06-20,2000-02-23,1
PRUD,82303,G3223R10,2000-03-16,2023-12-29,1
PRV1,83683,74386810,1996-12-19,2023-12-29,1
PRXL,82607,69946210,1996-01-18,2017-09-29,1
PSBH,90417,69360W10,2005-06-16,2008-06-20,1
PSEM,85496,71383110,1997-12-18,2015-11-24,1
PSMT,85394,74151110,2001-07-19,2023-12-29,1
PSON,80357,70357810,1995-03-16,2004-08-31,1
PSON,80357,36467A10,2004-09-16,2018-03-23,1
PTE1,83307,74058F10,1996-04-18,2000-02-23,1
PTE1,83307,69366M10,2000-03-16,2005-01-02,1
PTE1,83307,74058510,2005-01-20,2015-12-08,1
PTEN,79857,70341410,1995-07-20,2001-05-08,1
PTEN,79857,70348110,2001-05-17,2023-12-29,1
PTIE,88462,69562K10,2000-08-17,2017-05-09,1
PTIE,88462,69562K50,2017-05-18,2019-03-27,1
PTIE,88462,14817C10,2019-04-18,2023-12-29,1
PTP,89558,G7127P10,2002-12-19,2015-03-02,1
PTRE,79730,G6852T10,1994-05-19,2016-03-17,1
PTRY,86993,69865710,1999-06-17,2015-03-16,1
PULB,80569,74536110,1996-08-15,1998-12-02,1
PULB,80569,74554810,1998-12-17,2016-04-29,1
PVTB,87020,74296210,1999-09-16,2017-06-22,1
PWBI,89211,70843010,2004-02-19,2018-01-30,1
PWN,75215,14754D10,1988-11-17,2016-09-01,1
PWR1,85792,74762E10,1998-03-19,2023-12-29,1
PX1,77768,74005P10,1992-07-16,2018-10-30,1
PX1,18143,G5494J10,2018-11-15,2023-03-01,1
PX1,18143,G5495010,2023-03-16,2023-12-29,1
PXLW,88260,72581M10,2000-06-15,2008-06-03,1
PXLW,88260,72581M30,2008-06-19,2023-12-29,1
PZNM,92354,74731Q10,2007-11-15,2021-02-03,1
PZZA,79299,69881310,1993-10-14,2023-12-29,1
PZZI,79618,72584810,1996-03-14,2011-09-25,1
PZZI,79618,72584610,2011-10-20,2015-01-08,1
PZZI,79618,75419810,2015-01-15,2023-05-11,1
